user_id,churn_probability,uplift_score,segment,clv_proxy,scored_at
CUST_00302,0.7038,0.1597,Lost_Cause,285.32,2026-03-13T14:20:52.675269
CUST_00303,0.1116,0.0322,Sure_Thing,4049.45,2026-03-13T14:20:52.675269
CUST_00304,0.4866,-0.0684,Sure_Thing,3061.14,2026-03-13T14:20:52.675269
CUST_00305,0.1102,-0.1526,Sleeping_Dog,1205.91,2026-03-13T14:20:52.675269
CUST_00306,0.6199,0.5347,Persuadable,2233.55,2026-03-13T14:20:52.675269
CUST_00307,0.1047,0.1867,Sure_Thing,1985.92,2026-03-13T14:20:52.675269
CUST_00308,0.5936,0.5783,Persuadable,3645.91,2026-03-13T14:20:52.675269
CUST_00309,0.1766,-0.0086,Sure_Thing,3607.3,2026-03-13T14:20:52.675269
CUST_00310,0.5367,0.3065,Persuadable,9.62,2026-03-13T14:20:52.675269
CUST_00311,0.5244,-0.1498,Sleeping_Dog,1804.24,2026-03-13T14:20:52.675269
CUST_00312,0.3035,0.0125,Sure_Thing,4783.85,2026-03-13T14:20:52.675269
CUST_00313,0.6329,0.3361,Persuadable,284.67,2026-03-13T14:20:52.675269
CUST_00314,0.7051,0.3489,Persuadable,346.29,2026-03-13T14:20:52.675269
CUST_00315,0.3808,0.0997,Sure_Thing,5577.05,2026-03-13T14:20:52.675269
CUST_00316,0.1058,-0.1475,Sleeping_Dog,1336.28,2026-03-13T14:20:52.675269
CUST_00317,0.2943,0.1377,Sure_Thing,2980.22,2026-03-13T14:20:52.675269
CUST_00318,0.6124,-0.1319,Sleeping_Dog,2141.81,2026-03-13T14:20:52.675269
CUST_00319,0.4352,0.1,Sure_Thing,3146.45,2026-03-13T14:20:52.675269
CUST_00320,0.2089,0.1278,Sure_Thing,4271.01,2026-03-13T14:20:52.675269
CUST_00321,0.1651,0.1473,Sure_Thing,4205.59,2026-03-13T14:20:52.675269
CUST_00322,0.6312,0.0501,Lost_Cause,22.4,2026-03-13T14:20:52.675269
CUST_00323,0.1621,-0.4339,Sleeping_Dog,380.07,2026-03-13T14:20:52.675269
CUST_00324,0.1116,0.2275,Sure_Thing,4117.03,2026-03-13T14:20:52.675269
CUST_00325,0.5142,-0.0742,Sure_Thing,5041.15,2026-03-13T14:20:52.675269
CUST_00326,0.639,0.3686,Persuadable,806.71,2026-03-13T14:20:52.675269
CUST_00327,0.6658,0.5338,Persuadable,92.7,2026-03-13T14:20:52.675269
CUST_00328,0.4461,-0.4006,Sleeping_Dog,940.08,2026-03-13T14:20:52.675269
CUST_00329,0.5373,0.6914,Persuadable,1388.38,2026-03-13T14:20:52.675269
CUST_00330,0.1058,0.1386,Sure_Thing,718.81,2026-03-13T14:20:52.675269
CUST_00331,0.1208,0.0178,Sure_Thing,143.96,2026-03-13T14:20:52.675269
CUST_00332,0.2141,0.0153,Sure_Thing,4328.84,2026-03-13T14:20:52.675269
CUST_00333,0.6865,0.3497,Persuadable,447.34,2026-03-13T14:20:52.675269
CUST_00334,0.7055,-0.0252,Lost_Cause,103.87,2026-03-13T14:20:52.675269
CUST_00335,0.2397,-0.1209,Sleeping_Dog,5217.23,2026-03-13T14:20:52.675269
CUST_00336,0.3487,0.071,Sure_Thing,4651.67,2026-03-13T14:20:52.675269
CUST_00337,0.1374,-0.1169,Sleeping_Dog,6059.34,2026-03-13T14:20:52.675269
CUST_00338,0.4313,-0.114,Sleeping_Dog,3469.28,2026-03-13T14:20:52.675269
CUST_00339,0.5868,0.5332,Persuadable,6499.83,2026-03-13T14:20:52.675269
CUST_00340,0.2454,0.1158,Sure_Thing,1774.64,2026-03-13T14:20:52.675269
CUST_00341,0.1146,-0.0258,Sure_Thing,6137.36,2026-03-13T14:20:52.675269
CUST_00342,0.234,0.056,Sure_Thing,4441.36,2026-03-13T14:20:52.675269
CUST_00343,0.1079,-0.1983,Sleeping_Dog,1307.4,2026-03-13T14:20:52.675269
CUST_00344,0.109,-0.4264,Sleeping_Dog,844.4,2026-03-13T14:20:52.675269
CUST_00345,0.7271,0.6904,Persuadable,36.05,2026-03-13T14:20:52.675269
CUST_00346,0.7188,0.0002,Lost_Cause,112.13,2026-03-13T14:20:52.675269
CUST_00347,0.1058,-0.1135,Sleeping_Dog,1285.14,2026-03-13T14:20:52.675269
CUST_00348,0.4688,-0.3216,Sleeping_Dog,955.31,2026-03-13T14:20:52.675269
CUST_00349,0.2626,0.4146,Sure_Thing,6331.96,2026-03-13T14:20:52.675269
CUST_00350,0.1197,-0.0489,Sure_Thing,2218.78,2026-03-13T14:20:52.675269
CUST_00351,0.2078,-0.3248,Sleeping_Dog,643.54,2026-03-13T14:20:52.675269
CUST_00352,0.7051,-0.0296,Lost_Cause,502.56,2026-03-13T14:20:52.675269
CUST_00353,0.7093,-0.1193,Sleeping_Dog,297.52,2026-03-13T14:20:52.675269
CUST_00354,0.5038,-0.5101,Sleeping_Dog,801.91,2026-03-13T14:20:52.675269
CUST_00355,0.667,0.2189,Lost_Cause,769.09,2026-03-13T14:20:52.675269
CUST_00356,0.5065,-0.267,Sleeping_Dog,836.71,2026-03-13T14:20:52.675269
CUST_00357,0.2799,0.613,Sure_Thing,6718.42,2026-03-13T14:20:52.675269
CUST_00358,0.4745,-0.1568,Sleeping_Dog,776.35,2026-03-13T14:20:52.675269
CUST_00359,0.3159,0.1787,Sure_Thing,3923.34,2026-03-13T14:20:52.675269
CUST_00360,0.2326,0.0279,Sure_Thing,69.79,2026-03-13T14:20:52.675269
CUST_00361,0.1802,0.1524,Sure_Thing,3864.88,2026-03-13T14:20:52.675269
CUST_00362,0.1484,-0.1907,Sleeping_Dog,2829.76,2026-03-13T14:20:52.675269
CUST_00363,0.1058,-0.0489,Sure_Thing,926.0,2026-03-13T14:20:52.675269
CUST_00364,0.3915,0.0792,Sure_Thing,1300.78,2026-03-13T14:20:52.675269
CUST_00365,0.705,-0.0884,Lost_Cause,410.46,2026-03-13T14:20:52.675269
CUST_00366,0.2956,-0.1099,Sleeping_Dog,1347.42,2026-03-13T14:20:52.675269
CUST_00367,0.4945,0.1384,Sure_Thing,9.57,2026-03-13T14:20:52.675269
CUST_00368,0.2231,0.5111,Sure_Thing,6866.14,2026-03-13T14:20:52.675269
CUST_00369,0.0889,0.5806,Sure_Thing,8015.33,2026-03-13T14:20:52.675269
CUST_00370,0.109,-0.0279,Sure_Thing,669.95,2026-03-13T14:20:52.675269
CUST_00371,0.7098,0.2597,Persuadable,121.0,2026-03-13T14:20:52.675269
CUST_00372,0.1142,-0.8115,Sleeping_Dog,797.57,2026-03-13T14:20:52.675269
CUST_00373,0.4059,0.2415,Sure_Thing,5510.01,2026-03-13T14:20:52.675269
CUST_00374,0.4874,-0.0495,Sure_Thing,3550.83,2026-03-13T14:20:52.675269
CUST_00375,0.2777,0.2407,Sure_Thing,3579.02,2026-03-13T14:20:52.675269
CUST_00376,0.606,0.1384,Lost_Cause,12.68,2026-03-13T14:20:52.675269
CUST_00377,0.6147,0.1532,Lost_Cause,2467.79,2026-03-13T14:20:52.675269
CUST_00378,0.125,0.2114,Sure_Thing,5223.08,2026-03-13T14:20:52.675269
CUST_00379,0.2971,0.5523,Sure_Thing,1331.9,2026-03-13T14:20:52.675269
CUST_00380,0.1762,0.0418,Sure_Thing,3259.55,2026-03-13T14:20:52.675269
CUST_00381,0.5971,-0.2285,Sleeping_Dog,25.32,2026-03-13T14:20:52.675269
CUST_00382,0.1116,0.0922,Sure_Thing,4667.52,2026-03-13T14:20:52.675269
CUST_00383,0.73,0.3039,Persuadable,45.42,2026-03-13T14:20:52.675269
CUST_00384,0.4159,-0.0249,Sure_Thing,4964.03,2026-03-13T14:20:52.675269
CUST_00385,0.3329,-0.1238,Sleeping_Dog,196.85,2026-03-13T14:20:52.675269
CUST_00386,0.4905,-0.1972,Sleeping_Dog,4787.65,2026-03-13T14:20:52.675269
CUST_00387,0.2307,0.2576,Sure_Thing,2293.83,2026-03-13T14:20:52.675269
CUST_00388,0.4896,0.0679,Sure_Thing,3972.71,2026-03-13T14:20:52.675269
CUST_00389,0.5971,0.1554,Sure_Thing,22.0,2026-03-13T14:20:52.675269
CUST_00390,0.5746,-0.2105,Sleeping_Dog,2502.56,2026-03-13T14:20:52.675269
CUST_00391,0.2003,0.3232,Sure_Thing,2227.07,2026-03-13T14:20:52.675269
CUST_00392,0.6583,0.446,Persuadable,59.53,2026-03-13T14:20:52.675269
CUST_00393,0.2024,-0.0488,Sure_Thing,349.17,2026-03-13T14:20:52.675269
CUST_00394,0.5678,0.4066,Persuadable,3852.77,2026-03-13T14:20:52.675269
CUST_00395,0.1146,-0.1519,Sleeping_Dog,5876.91,2026-03-13T14:20:52.675269
CUST_00396,0.4808,0.4637,Sure_Thing,3586.03,2026-03-13T14:20:52.675269
CUST_00397,0.5665,-0.2806,Sleeping_Dog,2452.32,2026-03-13T14:20:52.675269
CUST_00398,0.4337,0.2389,Sure_Thing,1750.65,2026-03-13T14:20:52.675269
CUST_00399,0.109,-0.1983,Sleeping_Dog,397.8,2026-03-13T14:20:52.675269
CUST_00400,0.109,0.0495,Sure_Thing,605.24,2026-03-13T14:20:52.675269
CUST_00401,0.11,0.2049,Sure_Thing,217.89,2026-03-13T14:20:52.675269
CUST_00402,0.5088,0.6072,Persuadable,6907.49,2026-03-13T14:20:52.675269
CUST_00403,0.1263,-0.2293,Sleeping_Dog,3793.02,2026-03-13T14:20:52.675269
CUST_00404,0.1088,0.189,Sure_Thing,399.43,2026-03-13T14:20:52.675269
CUST_00405,0.1058,-0.1401,Sleeping_Dog,1448.63,2026-03-13T14:20:52.675269
CUST_00406,0.1904,0.3278,Sure_Thing,5716.72,2026-03-13T14:20:52.675269
CUST_00407,0.504,0.2086,Sure_Thing,2774.74,2026-03-13T14:20:52.675269
CUST_00408,0.569,0.3726,Persuadable,9.95,2026-03-13T14:20:52.675269
CUST_00409,0.5367,0.3726,Persuadable,9.8,2026-03-13T14:20:52.675269
CUST_00410,0.7093,-0.0176,Lost_Cause,175.27,2026-03-13T14:20:52.675269
CUST_00411,0.1317,-0.5322,Sleeping_Dog,1043.47,2026-03-13T14:20:52.675269
CUST_00412,0.6133,-0.1201,Sleeping_Dog,2077.42,2026-03-13T14:20:52.675269
CUST_00413,0.4556,0.2345,Sure_Thing,4386.98,2026-03-13T14:20:52.675269
CUST_00414,0.3863,-0.554,Sleeping_Dog,3472.7,2026-03-13T14:20:52.675269
CUST_00415,0.4536,0.8201,Sure_Thing,1125.41,2026-03-13T14:20:52.675269
CUST_00416,0.1523,0.4051,Sure_Thing,6762.3,2026-03-13T14:20:52.675269
CUST_00417,0.1102,-0.1929,Sleeping_Dog,999.71,2026-03-13T14:20:52.675269
CUST_00418,0.521,0.1174,Sure_Thing,1765.64,2026-03-13T14:20:52.675269
CUST_00419,0.73,0.5993,Persuadable,37.65,2026-03-13T14:20:52.675269
CUST_00420,0.2908,0.0894,Sure_Thing,110.21,2026-03-13T14:20:52.675269
CUST_00421,0.6482,0.5242,Persuadable,451.02,2026-03-13T14:20:52.675269
CUST_00422,0.3154,0.151,Sure_Thing,2736.1,2026-03-13T14:20:52.675269
CUST_00423,0.1369,-0.3068,Sleeping_Dog,1085.82,2026-03-13T14:20:52.675269
CUST_00424,0.3907,-0.5677,Sleeping_Dog,408.45,2026-03-13T14:20:52.675269
CUST_00425,0.2609,-0.2416,Sleeping_Dog,2787.86,2026-03-13T14:20:52.675269
CUST_00426,0.4386,0.2609,Sure_Thing,5274.96,2026-03-13T14:20:52.675269
CUST_00427,0.6731,0.2582,Persuadable,780.55,2026-03-13T14:20:52.675269
CUST_00428,0.4598,0.0834,Sure_Thing,1321.63,2026-03-13T14:20:52.675269
CUST_00429,0.1263,-0.2765,Sleeping_Dog,3918.08,2026-03-13T14:20:52.675269
CUST_00430,0.2322,-0.2679,Sleeping_Dog,1163.48,2026-03-13T14:20:52.675269
CUST_00431,0.1116,0.0139,Sure_Thing,4718.91,2026-03-13T14:20:52.675269
CUST_00432,0.554,-0.5806,Sleeping_Dog,79.67,2026-03-13T14:20:52.675269
CUST_00433,0.4141,-0.347,Sleeping_Dog,478.98,2026-03-13T14:20:52.675269
CUST_00434,0.1289,-0.1618,Sleeping_Dog,878.03,2026-03-13T14:20:52.675269
CUST_00435,0.3698,-0.5129,Sleeping_Dog,1139.96,2026-03-13T14:20:52.675269
CUST_00436,0.1317,0.0725,Sure_Thing,700.59,2026-03-13T14:20:52.675269
CUST_00437,0.096,0.5294,Sure_Thing,8352.2,2026-03-13T14:20:52.675269
CUST_00438,0.4469,0.0503,Sure_Thing,3073.39,2026-03-13T14:20:52.675269
CUST_00439,0.5668,-0.1095,Sleeping_Dog,27.52,2026-03-13T14:20:52.675269
CUST_00440,0.6185,0.7999,Persuadable,1771.81,2026-03-13T14:20:52.675269
CUST_00441,0.5084,0.0673,Sure_Thing,4968.99,2026-03-13T14:20:52.675269
CUST_00442,0.4053,0.1434,Sure_Thing,5939.51,2026-03-13T14:20:52.675269
CUST_00443,0.4416,0.0263,Sure_Thing,1105.29,2026-03-13T14:20:52.675269
CUST_00444,0.5479,0.1575,Sure_Thing,2858.25,2026-03-13T14:20:52.675269
CUST_00445,0.555,0.5805,Persuadable,6291.59,2026-03-13T14:20:52.675269
CUST_00446,0.7129,0.7115,Persuadable,34.78,2026-03-13T14:20:52.675269
CUST_00447,0.1102,-0.2883,Sleeping_Dog,1246.28,2026-03-13T14:20:52.675269
CUST_00448,0.6937,0.2814,Persuadable,675.16,2026-03-13T14:20:52.675269
CUST_00449,0.1645,0.4395,Sure_Thing,7507.28,2026-03-13T14:20:52.675269
CUST_00450,0.1357,-0.3008,Sleeping_Dog,1617.48,2026-03-13T14:20:52.675269
CUST_00451,0.1977,0.1221,Sure_Thing,1478.21,2026-03-13T14:20:52.675269
CUST_00452,0.2786,0.0335,Sure_Thing,3523.67,2026-03-13T14:20:52.675269
CUST_00453,0.6056,-0.3191,Sleeping_Dog,2150.3,2026-03-13T14:20:52.675269
CUST_00454,0.1058,-0.2447,Sleeping_Dog,1395.03,2026-03-13T14:20:52.675269
CUST_00455,0.6597,0.2663,Persuadable,2394.86,2026-03-13T14:20:52.675269
CUST_00456,0.219,-0.1735,Sleeping_Dog,2672.89,2026-03-13T14:20:52.675269
CUST_00457,0.1047,0.0393,Sure_Thing,2292.87,2026-03-13T14:20:52.675269
CUST_00458,0.3228,0.2335,Sure_Thing,25.33,2026-03-13T14:20:52.675269
CUST_00459,0.73,0.5853,Persuadable,37.55,2026-03-13T14:20:52.675269
CUST_00460,0.2326,-0.0517,Sure_Thing,86.49,2026-03-13T14:20:52.675269
CUST_00461,0.2235,-0.091,Sure_Thing,1549.49,2026-03-13T14:20:52.675269
CUST_00462,0.7097,0.1918,Lost_Cause,308.72,2026-03-13T14:20:52.675269
CUST_00463,0.7135,0.5267,Persuadable,589.09,2026-03-13T14:20:52.675269
CUST_00464,0.0953,0.5186,Sure_Thing,8289.76,2026-03-13T14:20:52.675269
CUST_00465,0.1102,-0.1007,Sleeping_Dog,2760.32,2026-03-13T14:20:52.675269
CUST_00466,0.1664,0.6742,Sure_Thing,6437.86,2026-03-13T14:20:52.675269
CUST_00467,0.2777,-0.0914,Sure_Thing,6498.69,2026-03-13T14:20:52.675269
CUST_00468,0.1058,-0.4236,Sleeping_Dog,848.81,2026-03-13T14:20:52.675269
CUST_00469,0.4129,-0.1757,Sleeping_Dog,681.9,2026-03-13T14:20:52.675269
CUST_00470,0.1273,-0.0585,Sure_Thing,312.23,2026-03-13T14:20:52.675269
CUST_00471,0.6312,0.0922,Lost_Cause,27.5,2026-03-13T14:20:52.675269
CUST_00472,0.2479,0.539,Sure_Thing,507.96,2026-03-13T14:20:52.675269
CUST_00473,0.2213,-0.3249,Sleeping_Dog,1262.74,2026-03-13T14:20:52.675269
CUST_00474,0.7271,0.7241,Persuadable,37.35,2026-03-13T14:20:52.675269
CUST_00475,0.6182,-0.1072,Sleeping_Dog,1787.04,2026-03-13T14:20:52.675269
CUST_00476,0.2932,0.3432,Sure_Thing,2670.89,2026-03-13T14:20:52.675269
CUST_00477,0.4662,0.5816,Sure_Thing,484.79,2026-03-13T14:20:52.675269
CUST_00478,0.7088,0.1272,Lost_Cause,377.83,2026-03-13T14:20:52.675269
CUST_00479,0.4461,0.5121,Sure_Thing,932.62,2026-03-13T14:20:52.675269
CUST_00480,0.1025,-0.1898,Sleeping_Dog,206.94,2026-03-13T14:20:52.675269
CUST_00481,0.3825,-0.6786,Sleeping_Dog,2101.22,2026-03-13T14:20:52.675269
CUST_00482,0.5215,0.1249,Sure_Thing,1592.0,2026-03-13T14:20:52.675269
CUST_00483,0.248,0.5417,Sure_Thing,7894.16,2026-03-13T14:20:52.675269
CUST_00484,0.6899,0.4058,Persuadable,604.49,2026-03-13T14:20:52.675269
CUST_00485,0.1156,-0.4804,Sleeping_Dog,6046.87,2026-03-13T14:20:52.675269
CUST_00486,0.6655,0.4196,Persuadable,1326.56,2026-03-13T14:20:52.675269
CUST_00487,0.1146,-0.2849,Sleeping_Dog,6116.99,2026-03-13T14:20:52.675269
CUST_00488,0.1452,0.1584,Sure_Thing,0.0,2026-03-13T14:20:52.675269
CUST_00489,0.7271,0.588,Persuadable,37.17,2026-03-13T14:20:52.675269
CUST_00490,0.2563,0.464,Sure_Thing,6494.17,2026-03-13T14:20:52.675269
CUST_00491,0.5046,-0.1393,Sleeping_Dog,76.1,2026-03-13T14:20:52.675269
CUST_00492,0.6615,0.4612,Persuadable,92.93,2026-03-13T14:20:52.675269
CUST_00493,0.2051,0.0652,Sure_Thing,3839.65,2026-03-13T14:20:52.675269
CUST_00494,0.5184,0.1384,Sure_Thing,10.2,2026-03-13T14:20:52.675269
CUST_00495,0.3665,-0.4849,Sleeping_Dog,864.31,2026-03-13T14:20:52.675269
CUST_00496,0.198,0.1095,Sure_Thing,1724.08,2026-03-13T14:20:52.675269
CUST_00497,0.1058,-0.097,Sure_Thing,1377.96,2026-03-13T14:20:52.675269
CUST_00498,0.5092,-0.2426,Sleeping_Dog,109.21,2026-03-13T14:20:52.675269
CUST_00499,0.6975,0.3928,Persuadable,1143.18,2026-03-13T14:20:52.675269
CUST_00500,0.3449,0.5316,Sure_Thing,3787.65,2026-03-13T14:20:52.675269
CUST_00501,0.1147,-0.273,Sleeping_Dog,5597.17,2026-03-13T14:20:52.675269
CUST_00502,0.1513,-0.18,Sleeping_Dog,4479.16,2026-03-13T14:20:52.675269
CUST_00503,0.2495,0.3554,Sure_Thing,4245.16,2026-03-13T14:20:52.675269
CUST_00504,0.1146,-0.1403,Sleeping_Dog,5423.94,2026-03-13T14:20:52.675269
CUST_00505,0.654,0.0779,Lost_Cause,1697.52,2026-03-13T14:20:52.675269
CUST_00506,0.5229,-0.0774,Sure_Thing,780.82,2026-03-13T14:20:52.675269
CUST_00507,0.7188,0.4132,Persuadable,111.67,2026-03-13T14:20:52.675269
CUST_00508,0.6988,0.4452,Persuadable,431.01,2026-03-13T14:20:52.675269
CUST_00509,0.5184,0.1384,Sure_Thing,9.93,2026-03-13T14:20:52.675269
CUST_00510,0.2361,0.1676,Sure_Thing,1731.71,2026-03-13T14:20:52.675269
CUST_00511,0.4116,0.589,Sure_Thing,6198.53,2026-03-13T14:20:52.675269
CUST_00512,0.6823,0.098,Lost_Cause,279.0,2026-03-13T14:20:52.675269
CUST_00513,0.438,0.2772,Sure_Thing,5813.14,2026-03-13T14:20:52.675269
CUST_00514,0.3503,-0.0398,Sure_Thing,2760.39,2026-03-13T14:20:52.675269
CUST_00515,0.5504,0.1781,Sure_Thing,4031.17,2026-03-13T14:20:52.675269
CUST_00516,0.1482,-0.1677,Sleeping_Dog,1492.98,2026-03-13T14:20:52.675269
CUST_00517,0.6617,0.2562,Persuadable,252.17,2026-03-13T14:20:52.675269
CUST_00518,0.4187,0.1636,Sure_Thing,1860.44,2026-03-13T14:20:52.675269
CUST_00519,0.2812,0.0995,Sure_Thing,245.03,2026-03-13T14:20:52.675269
CUST_00520,0.3912,0.4533,Sure_Thing,6886.66,2026-03-13T14:20:52.675269
CUST_00521,0.2997,0.2774,Sure_Thing,1393.93,2026-03-13T14:20:52.675269
CUST_00522,0.4144,-0.4195,Sleeping_Dog,4629.23,2026-03-13T14:20:52.675269
CUST_00523,0.3718,-0.2117,Sleeping_Dog,1685.32,2026-03-13T14:20:52.675269
CUST_00524,0.6301,0.0681,Lost_Cause,3380.57,2026-03-13T14:20:52.675269
CUST_00525,0.3571,-0.1737,Sleeping_Dog,4648.9,2026-03-13T14:20:52.675269
CUST_00526,0.088,0.5186,Sure_Thing,8284.09,2026-03-13T14:20:52.675269
CUST_00527,0.1744,0.4241,Sure_Thing,5338.31,2026-03-13T14:20:52.675269
CUST_00528,0.1058,-0.0369,Sure_Thing,667.87,2026-03-13T14:20:52.675269
CUST_00529,0.204,0.2138,Sure_Thing,5606.19,2026-03-13T14:20:52.675269
CUST_00530,0.1068,0.0318,Sure_Thing,471.02,2026-03-13T14:20:52.675269
CUST_00531,0.1058,-0.093,Sure_Thing,1341.09,2026-03-13T14:20:52.675269
CUST_00532,0.6944,-0.089,Lost_Cause,116.3,2026-03-13T14:20:52.675269
CUST_00533,0.3673,0.4641,Sure_Thing,7272.85,2026-03-13T14:20:52.675269
CUST_00534,0.73,0.2753,Persuadable,42.5,2026-03-13T14:20:52.675269
CUST_00535,0.6655,0.0499,Lost_Cause,943.15,2026-03-13T14:20:52.675269
CUST_00536,0.2796,-0.1657,Sleeping_Dog,4950.47,2026-03-13T14:20:52.675269
CUST_00537,0.1543,0.2577,Sure_Thing,1897.89,2026-03-13T14:20:52.675269
CUST_00538,0.2886,0.2637,Sure_Thing,6647.85,2026-03-13T14:20:52.675269
CUST_00539,0.1146,0.0863,Sure_Thing,4865.61,2026-03-13T14:20:52.675269
CUST_00540,0.096,0.5294,Sure_Thing,8135.51,2026-03-13T14:20:52.675269
CUST_00541,0.3235,-0.254,Sleeping_Dog,551.47,2026-03-13T14:20:52.675269
CUST_00542,0.4945,0.1384,Sure_Thing,9.78,2026-03-13T14:20:52.675269
CUST_00543,0.7027,0.2383,Persuadable,758.27,2026-03-13T14:20:52.675269
CUST_00544,0.4456,-0.4414,Sleeping_Dog,554.36,2026-03-13T14:20:52.675269
CUST_00545,0.3479,-0.2606,Sleeping_Dog,2571.57,2026-03-13T14:20:52.675269
CUST_00546,0.4626,-0.1998,Sleeping_Dog,3184.35,2026-03-13T14:20:52.675269
CUST_00547,0.3807,0.5841,Sure_Thing,6642.06,2026-03-13T14:20:52.675269
CUST_00548,0.2618,0.0711,Sure_Thing,5162.25,2026-03-13T14:20:52.675269
CUST_00549,0.2918,-0.1092,Sleeping_Dog,292.12,2026-03-13T14:20:52.675269
CUST_00550,0.0956,0.5142,Sure_Thing,7857.76,2026-03-13T14:20:52.675269
CUST_00551,0.088,0.5294,Sure_Thing,8107.79,2026-03-13T14:20:52.675269
CUST_00552,0.1058,-0.2788,Sleeping_Dog,1132.66,2026-03-13T14:20:52.675269
CUST_00553,0.1284,-0.0299,Sure_Thing,493.3,2026-03-13T14:20:52.675269
CUST_00554,0.5219,-0.4058,Sleeping_Dog,2517.48,2026-03-13T14:20:52.675269
CUST_00555,0.1497,0.1647,Sure_Thing,3741.19,2026-03-13T14:20:52.675269
CUST_00556,0.527,0.3726,Persuadable,9.95,2026-03-13T14:20:52.675269
CUST_00557,0.2078,0.0553,Sure_Thing,2638.76,2026-03-13T14:20:52.675269
CUST_00558,0.5418,-0.0323,Sure_Thing,696.71,2026-03-13T14:20:52.675269
CUST_00559,0.6018,-0.2154,Sleeping_Dog,24.65,2026-03-13T14:20:52.675269
CUST_00560,0.5025,0.264,Persuadable,5927.45,2026-03-13T14:20:52.675269
CUST_00561,0.3212,0.4564,Sure_Thing,66.79,2026-03-13T14:20:52.675269
CUST_00562,0.4172,0.5647,Sure_Thing,451.63,2026-03-13T14:20:52.675269
CUST_00563,0.2264,0.4363,Sure_Thing,5764.05,2026-03-13T14:20:52.675269
CUST_00564,0.3083,0.2653,Sure_Thing,390.21,2026-03-13T14:20:52.675269
CUST_00565,0.1136,-0.0135,Sure_Thing,4904.32,2026-03-13T14:20:52.675269
CUST_00566,0.4303,0.4135,Sure_Thing,1563.05,2026-03-13T14:20:52.675269
CUST_00567,0.1146,-0.0073,Sure_Thing,5283.34,2026-03-13T14:20:52.675269
CUST_00568,0.6301,0.0503,Lost_Cause,3429.61,2026-03-13T14:20:52.675269
CUST_00569,0.1897,-0.5321,Sleeping_Dog,387.38,2026-03-13T14:20:52.675269
CUST_00570,0.1058,-0.2421,Sleeping_Dog,1085.16,2026-03-13T14:20:52.675269
CUST_00571,0.1146,-0.2452,Sleeping_Dog,2696.62,2026-03-13T14:20:52.675269
CUST_00572,0.2464,0.1483,Sure_Thing,639.15,2026-03-13T14:20:52.675269
CUST_00573,0.413,0.4138,Sure_Thing,5515.95,2026-03-13T14:20:52.675269
CUST_00574,0.5302,0.472,Persuadable,3093.9,2026-03-13T14:20:52.675269
CUST_00575,0.1146,0.0219,Sure_Thing,4671.08,2026-03-13T14:20:52.675269
CUST_00576,0.2327,0.3044,Sure_Thing,2985.78,2026-03-13T14:20:52.675269
CUST_00577,0.6069,0.2524,Persuadable,538.11,2026-03-13T14:20:52.675269
CUST_00578,0.4803,0.2768,Sure_Thing,3271.92,2026-03-13T14:20:52.675269
CUST_00579,0.3401,0.36,Sure_Thing,25.87,2026-03-13T14:20:52.675269
CUST_00580,0.2379,0.058,Sure_Thing,215.58,2026-03-13T14:20:52.675269
CUST_00581,0.6891,0.5257,Persuadable,37.65,2026-03-13T14:20:52.675269
CUST_00582,0.7098,-0.1012,Sleeping_Dog,276.96,2026-03-13T14:20:52.675269
CUST_00583,0.5367,0.4746,Persuadable,9.5,2026-03-13T14:20:52.675269
CUST_00584,0.3304,0.3649,Sure_Thing,46.28,2026-03-13T14:20:52.675269
CUST_00585,0.73,0.4066,Persuadable,42.85,2026-03-13T14:20:52.675269
CUST_00586,0.1169,-0.0766,Sure_Thing,3279.38,2026-03-13T14:20:52.675269
CUST_00587,0.1219,0.0756,Sure_Thing,70.92,2026-03-13T14:20:52.675269
CUST_00588,0.1433,0.3515,Sure_Thing,7320.43,2026-03-13T14:20:52.675269
CUST_00589,0.1374,0.2342,Sure_Thing,6575.44,2026-03-13T14:20:52.675269
CUST_00590,0.0908,0.518,Sure_Thing,7960.49,2026-03-13T14:20:52.675269
CUST_00591,0.1602,-0.3549,Sleeping_Dog,1149.8,2026-03-13T14:20:52.675269
CUST_00592,0.1169,0.0922,Sure_Thing,5350.08,2026-03-13T14:20:52.675269
CUST_00593,0.4945,-0.0028,Sure_Thing,2359.94,2026-03-13T14:20:52.675269
CUST_00594,0.5971,-0.2256,Sleeping_Dog,22.8,2026-03-13T14:20:52.675269
CUST_00595,0.3005,-0.2227,Sleeping_Dog,658.85,2026-03-13T14:20:52.675269
CUST_00596,0.1196,-0.1364,Sleeping_Dog,862.26,2026-03-13T14:20:52.675269
CUST_00597,0.3495,0.3602,Sure_Thing,189.76,2026-03-13T14:20:52.675269
CUST_00598,0.2649,-0.0404,Sure_Thing,4525.81,2026-03-13T14:20:52.675269
CUST_00599,0.1058,-0.1855,Sleeping_Dog,1393.02,2026-03-13T14:20:52.675269
CUST_00600,0.5,0.6458,Persuadable,1101.65,2026-03-13T14:20:52.675269
CUST_00601,0.1248,0.0897,Sure_Thing,31.8,2026-03-13T14:20:52.675269
CUST_00602,0.1576,-0.4099,Sleeping_Dog,4786.72,2026-03-13T14:20:52.675269
CUST_00603,0.4183,0.1544,Sure_Thing,4798.88,2026-03-13T14:20:52.675269
CUST_00604,0.3474,0.1845,Sure_Thing,3498.67,2026-03-13T14:20:52.675269
