SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn_binary,Contract_encoded,InternetService_encoded,PaymentMethod_encoded,recency_risk,service_count,monetary_value,monthly_to_total_ratio,charge_per_month,clv_proxy,is_high_value,contract_stability,digital_engagement
0,1,1,14,1,0,0,0,0,0,0,1,1,80.9,1152.8,0,0,2,2,0.06666666666666667,2,1152.8,0.0701161379788525,5.3933333333333335,1075.9466666666667,0,0,2
0,0,0,22,1,1,0,0,0,0,1,0,1,84.15,1821.95,0,0,2,2,0.043478260869565216,3,1821.95,0.04616144161935325,3.6586956521739133,1742.7347826086957,0,0,2
0,1,1,22,1,0,0,0,0,0,0,0,0,20.15,419.9,0,1,0,1,0.043478260869565216,1,419.9,0.047873604181515796,0.8760869565217391,401.64347826086953,0,22,0
0,1,1,16,1,0,1,0,1,0,1,0,0,64.25,1024.0,0,2,1,1,0.058823529411764705,4,1024.0,0.06268292682926829,3.7794117647058822,963.7647058823529,0,32,0
0,0,0,10,1,1,0,0,0,0,0,0,0,25.7,251.6,0,2,0,2,0.09090909090909091,2,251.6,0.10174188440221694,2.3363636363636364,228.72727272727272,0,20,1
0,0,1,13,1,0,1,1,0,0,0,0,1,56.0,764.55,0,0,1,0,0.07142857142857142,3,764.55,0.07315002285938214,4.0,709.9392857142857,0,0,1
0,1,0,20,1,1,1,0,0,0,0,0,0,82.4,1592.35,1,0,2,0,0.047619047619047616,3,1592.35,0.05171494022029059,3.923809523809524,1516.5238095238094,0,0,0
0,0,0,2,1,0,0,0,0,0,0,0,1,69.7,135.2,0,0,2,0,0.3333333333333333,1,135.2,0.511747430249633,23.233333333333334,90.13333333333334,0,0,1
0,0,0,53,1,1,0,1,1,1,0,1,1,73.9,3958.25,0,2,1,2,0.018518518518518517,6,3958.25,0.018665151228136643,1.3685185185185187,3884.9490740740744,1,106,2
0,1,1,11,1,0,0,0,0,0,0,0,0,20.6,233.9,0,1,0,1,0.08333333333333333,1,233.9,0.08769689229459345,1.7166666666666668,214.40833333333333,0,11,0
0,1,0,69,1,0,0,0,0,0,0,0,0,19.9,1363.45,0,2,0,1,0.014285714285714285,1,1363.45,0.014584631170068524,0.28428571428571425,1343.972142857143,0,138,0
0,0,0,4,1,0,0,0,0,0,0,0,1,70.9,273.0,1,0,2,2,0.2,1,273.0,0.2587591240875913,14.180000000000001,218.4,0,0,2
0,1,0,72,1,1,1,1,1,1,1,1,1,89.05,6254.45,0,2,1,2,0.0136986301369863,8,6254.45,0.014235586568512258,1.2198630136986301,6168.772602739726,1,144,2
1,1,0,58,0,0,0,1,1,0,0,1,1,45.3,2651.2,1,0,1,0,0.01694915254237288,3,2651.2,0.017080159867279995,0.7677966101694915,2606.264406779661,0,0,1
0,1,1,16,1,0,0,0,0,0,0,0,0,20.4,321.4,0,0,0,0,0.058823529411764705,1,321.4,0.06327543424317618,1.2,302.4941176470588,0,0,0
0,1,0,43,1,0,1,0,1,1,0,0,1,84.25,3539.25,0,1,2,2,0.022727272727272728,4,3539.25,0.023797754395875996,1.9147727272727273,3458.8125,0,43,2
0,1,0,2,1,1,0,0,1,1,1,1,1,104.4,242.8,1,0,2,0,0.3333333333333333,6,242.8,0.42821985233798193,34.800000000000004,161.8666666666667,0,0,1
0,1,0,14,1,0,0,1,1,1,1,1,0,81.95,1181.75,0,2,1,1,0.06666666666666667,6,1181.75,0.06928767702388501,5.463333333333334,1102.9666666666667,0,28,0
0,1,0,53,1,0,0,0,1,0,1,1,1,94.85,5000.2,1,1,2,2,0.018518518518518517,4,5000.2,0.01896544829240982,1.7564814814814813,4907.603703703704,1,53,2
0,0,0,32,1,0,0,0,0,0,0,0,0,20.55,654.55,0,1,0,2,0.030303030303030304,1,654.55,0.03134772328579056,0.6227272727272728,634.7151515151514,0,32,1
0,1,0,34,1,1,0,0,0,0,0,0,0,24.7,780.2,0,0,0,0,0.02857142857142857,2,780.2,0.03161802355350742,0.7057142857142857,757.9085714285715,0,0,0
1,0,0,15,1,1,0,0,0,0,0,0,1,74.45,1145.7,1,0,2,1,0.0625,2,1145.7,0.06492543821400541,4.653125,1074.09375,0,0,1
1,0,0,7,1,0,1,0,0,0,0,0,0,76.45,503.6,1,0,2,2,0.125,2,503.6,0.15150614347998415,9.55625,440.65000000000003,0,0,1
0,1,1,15,1,1,0,1,1,0,1,1,1,105.35,1559.25,0,0,2,2,0.0625,6,1559.25,0.06752123057202371,6.584375,1461.796875,0,0,2
0,1,0,61,1,0,0,0,0,0,0,0,1,20.55,1252.0,0,1,0,3,0.016129032258064516,1,1252.0,0.016400638467677576,0.33145161290322583,1231.8064516129032,0,61,2
0,0,0,1,0,0,0,1,0,0,0,0,0,29.95,29.95,1,0,1,2,0.5,1,29.95,0.9676898222940226,14.975,14.975,0,0,1
0,0,0,1,1,0,0,0,0,0,0,0,0,45.3,45.3,0,0,1,1,0.5,1,45.3,0.978401727861771,22.65,22.65,0,0,0
0,0,0,8,1,1,0,0,0,0,0,1,0,84.5,662.65,1,0,2,2,0.1111111111111111,3,662.65,0.12732615083251714,9.38888888888889,589.0222222222221,0,0,1
0,1,1,33,1,0,1,0,1,0,1,1,0,74.75,2453.3,0,1,1,3,0.029411764705882353,5,2453.3,0.030456749378641564,2.198529411764706,2381.144117647059,0,33,1
0,0,0,13,1,0,0,1,1,0,0,0,1,79.25,1111.65,1,0,2,0,0.07142857142857142,3,1111.65,0.07122635150316811,5.660714285714286,1032.2464285714286,0,0,1
0,1,0,1,0,0,0,0,0,0,0,0,1,24.8,24.8,1,0,1,0,0.5,0,24.8,0.9612403100775194,12.4,12.4,0,0,1
0,0,0,20,1,0,0,1,0,0,0,0,1,51.8,1023.85,0,0,1,1,0.047619047619047616,2,1023.85,0.050543982046153096,2.4666666666666663,975.0952380952381,0,0,1
0,0,0,3,0,0,0,0,0,1,0,0,0,30.4,82.15,0,0,1,0,0.25,1,82.15,0.36560432952495486,7.6,61.612500000000004,0,0,0
0,0,0,13,1,0,0,0,0,0,0,0,0,19.65,244.8,0,1,0,0,0.07142857142857142,1,244.8,0.07994304312449145,1.4035714285714285,227.31428571428575,0,13,0
0,1,0,40,1,1,0,1,0,0,0,0,0,56.6,2379.1,0,0,1,3,0.024390243902439025,3,2379.1,0.023780513423805723,1.380487804878049,2321.0731707317073,0,0,1
0,1,1,43,1,1,1,0,0,1,0,1,1,71.9,3173.35,0,1,1,3,0.022727272727272728,5,3173.35,0.022650306361932368,1.6340909090909093,3101.2284090909093,0,43,2
0,1,0,6,1,0,0,1,1,0,0,1,1,91.0,531.0,1,0,2,0,0.14285714285714285,4,531.0,0.17105263157894737,13.0,455.14285714285717,0,0,1
0,1,1,69,1,0,0,0,0,0,0,0,0,19.75,1375.4,0,2,0,2,0.014285714285714285,1,1375.4,0.014349026445800639,0.28214285714285714,1355.7514285714287,0,138,1
0,1,1,72,1,1,1,1,1,0,1,1,0,109.7,8129.3,0,2,2,3,0.0136986301369863,7,8129.3,0.013492737045373479,1.5027397260273974,8017.939726027397,1,144,1
0,1,1,59,1,0,0,0,0,0,0,0,0,19.3,1192.7,0,2,0,3,0.016666666666666666,1,1192.7,0.01616821646979978,0.32166666666666666,1172.8216666666667,0,118,1
0,1,0,20,1,0,1,1,0,1,1,0,1,96.55,1901.65,0,0,2,0,0.047619047619047616,5,1901.65,0.050745013533755545,4.597619047619047,1811.095238095238,0,0,1
0,1,1,24,1,1,0,0,0,0,0,0,1,24.1,587.4,0,2,0,2,0.04,2,587.4,0.04095853161114888,0.9640000000000001,563.904,0,48,2
0,0,0,59,1,1,0,1,1,1,1,1,1,111.35,6519.75,0,0,2,0,0.016666666666666666,7,6519.75,0.017076256565579113,1.8558333333333332,6411.0875,1,0,1
0,1,1,72,1,1,0,1,1,1,1,1,1,112.25,8041.65,0,2,2,2,0.0136986301369863,7,8041.65,0.013956842582979492,1.5376712328767124,7931.490410958903,1,144,2
0,0,1,1,1,0,0,0,0,0,0,0,0,20.75,20.75,0,0,0,1,0.5,1,20.75,0.9540229885057471,10.375,10.375,0,0,0
0,1,0,27,1,0,1,0,0,1,1,1,1,101.9,2681.15,0,1,2,3,0.03571428571428571,5,2681.15,0.03799190947560726,3.6392857142857147,2585.394642857143,0,27,2
0,0,0,14,1,0,0,1,0,1,0,0,1,80.05,1112.3,0,0,2,3,0.06666666666666667,3,1112.3,0.07190335039971257,5.336666666666667,1038.1466666666665,0,0,2
0,1,1,71,1,1,1,0,1,0,1,1,0,105.55,7405.5,0,2,2,0,0.013888888888888888,6,7405.5,0.014250995746979005,1.4659722222222222,7302.645833333334,1,142,0
0,0,1,13,1,0,0,0,0,0,1,0,1,78.3,1033.95,0,0,2,3,0.07142857142857142,2,1033.95,0.07565582878399922,5.5928571428571425,960.0964285714286,0,0,2
0,0,0,44,1,0,0,0,0,0,0,0,0,68.85,2958.95,0,0,2,3,0.022222222222222223,1,2958.95,0.023260528049460296,1.5299999999999998,2893.195555555555,0,0,1
0,0,0,33,1,0,0,1,0,1,0,0,1,79.95,2684.85,0,1,2,2,0.029411764705882353,3,2684.85,0.02976711283206434,2.351470588235294,2605.8838235294115,0,33,2
0,1,1,72,0,0,1,1,1,1,0,1,1,55.45,4179.2,0,2,1,3,0.0136986301369863,5,4179.2,0.0132649155542797,0.7595890410958904,4121.950684931507,1,144,2
0,0,0,1,1,0,0,0,0,0,0,1,0,79.9,79.9,1,0,2,0,0.5,2,79.9,0.9876390605686032,39.95,39.95,0,0,0
0,0,0,19,1,0,1,0,1,1,1,1,1,106.6,1934.45,1,0,2,0,0.05,6,1934.45,0.05507763052520085,5.33,1837.7275,0,0,1
0,1,0,64,1,0,0,1,1,1,1,1,1,102.45,6654.1,0,1,2,3,0.015384615384615385,6,6654.1,0.015394208952532644,1.5761538461538462,6551.729230769231,1,64,2
0,0,0,2,1,0,0,0,0,0,0,0,1,46.0,84.5,1,0,1,3,0.3333333333333333,1,84.5,0.5380116959064327,15.333333333333334,56.33333333333334,0,0,2
0,0,0,1,0,0,0,0,0,0,0,0,0,25.25,25.25,0,0,1,0,0.5,0,25.25,0.9619047619047619,12.625,12.625,0,0,0
0,0,1,61,1,0,0,0,0,0,0,0,0,19.75,1124.2,0,2,0,1,0.016129032258064516,1,1124.2,0.01755243512264486,0.3185483870967742,1106.067741935484,0,122,0
0,1,1,29,1,0,0,0,0,0,0,0,0,20.0,540.05,0,1,0,0,0.03333333333333333,1,540.05,0.03696516033638296,0.6666666666666666,522.0483333333333,0,29,0
1,1,0,23,1,1,0,0,0,0,0,1,0,86.8,1975.85,0,0,2,0,0.041666666666666664,3,1975.85,0.04390823785315021,3.6166666666666667,1893.5229166666666,0,0,0
0,1,0,57,0,0,1,1,1,0,1,1,1,58.75,3437.45,0,0,1,2,0.017241379310344827,5,3437.45,0.017086187090113277,1.0129310344827587,3378.183620689655,0,0,2
0,1,1,72,0,0,1,1,1,1,0,0,0,45.25,3139.8,0,2,1,3,0.0136986301369863,4,3139.8,0.014407157412124299,0.6198630136986302,3096.7890410958903,0,144,1
0,1,0,66,0,0,1,1,1,1,1,0,1,56.6,3789.2,0,2,1,2,0.014925373134328358,5,3789.2,0.014933248905070974,0.8447761194029851,3732.6447761194026,1,132,2
0,1,1,65,1,1,0,1,1,1,1,1,1,84.2,5324.5,0,2,1,2,0.015151515151515152,7,5324.5,0.015810721997934468,1.2757575757575759,5243.825757575758,1,130,2
0,0,0,8,1,0,0,0,0,0,1,0,1,80.0,624.6,0,0,2,2,0.1111111111111111,2,624.6,0.1278772378516624,8.88888888888889,555.2,0,0,2
0,0,0,4,1,0,0,0,0,0,0,0,1,70.15,268.35,1,0,2,0,0.2,1,268.35,0.2604418043437906,14.030000000000001,214.68000000000004,0,0,1
0,1,0,71,1,1,0,0,0,0,0,0,0,24.75,1836.9,0,2,0,2,0.013888888888888888,2,1836.9,0.013466456281625768,0.34375,1811.3875000000003,0,142,1
0,1,1,1,1,0,0,0,0,0,0,0,1,20.2,20.2,0,1,0,0,0.5,1,20.2,0.9528301886792453,10.1,10.1,0,1,1
0,1,0,4,1,0,0,0,0,1,0,0,0,50.05,179.35,1,0,1,1,0.2,2,179.35,0.2775159412253951,10.01,143.48,0,0,0
0,0,0,12,1,0,0,0,0,0,0,0,1,19.35,219.35,0,1,0,2,0.07692307692307693,1,219.35,0.08781484002722942,1.4884615384615385,202.47692307692307,0,12,2
0,0,0,24,0,0,1,0,0,0,1,1,1,50.6,1288.75,0,1,1,1,0.04,3,1288.75,0.039232409381663114,2.024,1237.2,0,24,1
0,1,1,31,1,0,1,0,1,1,1,1,1,81.15,2545.75,0,1,1,1,0.03125,6,2545.75,0.03186414057131639,2.5359375,2466.1953125,0,31,1
0,1,0,1,1,0,0,0,0,0,1,0,0,55.2,55.2,1,0,1,1,0.5,2,55.2,0.9822064056939501,27.6,27.6,0,0,0
0,0,0,30,1,1,0,0,0,1,0,1,1,89.9,2723.15,0,0,2,3,0.03225806451612903,4,2723.15,0.03300111961529285,2.9000000000000004,2635.3064516129034,0,0,2
0,1,1,47,1,1,1,1,0,1,1,1,1,85.3,4107.25,0,2,1,3,0.020833333333333332,7,4107.25,0.0207630986429745,1.7770833333333333,4021.6822916666665,1,94,2
0,0,0,54,1,1,1,1,0,1,1,1,1,108.0,5760.65,0,2,2,3,0.01818181818181818,7,5760.65,0.01874463044440395,1.9636363636363636,5655.910909090909,1,108,2
0,0,0,50,1,0,1,1,0,1,0,1,1,93.5,4747.5,0,0,2,3,0.0196078431372549,5,4747.5,0.019690428556386228,1.8333333333333333,4654.411764705882,1,0,2
0,0,0,1,1,0,1,0,0,0,0,1,1,84.6,84.6,1,0,2,1,0.5,3,84.6,0.9883177570093458,42.3,42.3,0,0,1
0,0,0,72,1,0,0,0,0,0,0,0,0,20.25,1566.9,0,2,0,3,0.0136986301369863,1,1566.9,0.012915364500287007,0.2773972602739726,1545.4356164383562,0,144,1
0,0,0,29,1,1,0,0,0,0,0,0,0,25.15,702.0,0,0,0,0,0.03333333333333333,2,702.0,0.03577524893314367,0.8383333333333333,678.6,0,0,0
0,0,0,2,1,1,0,1,0,0,0,0,1,54.4,114.1,1,0,1,1,0.3333333333333333,3,114.1,0.47263249348392705,18.133333333333333,76.06666666666668,0,0,1
0,0,0,10,0,0,0,0,0,1,0,0,1,29.6,299.05,0,2,1,1,0.09090909090909091,1,299.05,0.09865022496250625,2.690909090909091,271.8636363636364,0,20,1
0,1,0,18,1,1,0,0,0,0,0,0,1,73.15,1305.95,0,0,2,0,0.05263157894736842,2,1305.95,0.055970006503691806,3.85,1237.2157894736843,0,0,1
1,0,0,11,1,0,0,1,0,0,1,1,1,95.0,1120.3,1,0,2,0,0.08333333333333333,4,1120.3,0.08472308927138143,7.916666666666667,1026.9416666666666,0,0,1
0,0,0,16,1,0,0,0,0,0,0,0,0,19.75,284.35,0,2,0,1,0.058823529411764705,1,284.35,0.06921324688978447,1.161764705882353,267.6235294117647,0,32,0
0,0,0,72,1,1,0,1,1,1,1,1,0,86.6,6350.5,0,2,1,2,0.0136986301369863,7,6350.5,0.013634574509958277,1.1863013698630136,6263.506849315068,1,144,1
0,0,0,72,1,1,0,1,1,1,1,1,0,109.2,7878.3,0,2,2,2,0.0136986301369863,7,7878.3,0.013859099158554693,1.4958904109589042,7770.378082191781,1,144,1
0,1,1,41,1,0,1,0,0,1,1,1,1,74.7,3187.65,0,1,1,3,0.023809523809523808,5,3187.65,0.02342684208050429,1.7785714285714287,3111.7535714285714,0,41,2
1,1,0,65,1,0,1,1,1,0,0,1,0,94.4,6126.15,0,0,2,0,0.015151515151515152,5,6126.15,0.015406836783822823,1.4303030303030304,6033.329545454545,1,0,0
1,0,0,13,1,0,0,1,1,0,0,0,1,54.8,731.3,0,0,1,0,0.07142857142857142,3,731.3,0.07483271883108016,3.914285714285714,679.0642857142857,0,0,1
1,0,0,4,1,0,1,0,0,0,0,0,0,75.35,273.4,0,0,2,0,0.2,2,273.4,0.2745991253644315,15.069999999999999,218.72,0,0,0
0,0,0,41,1,1,0,0,1,0,0,1,0,65.0,2531.8,0,1,1,1,0.023809523809523808,4,2531.8,0.025663297536323435,1.5476190476190477,2471.519047619048,0,41,0
1,0,0,15,1,0,0,1,0,0,0,0,1,74.4,1074.3,1,0,2,0,0.0625,2,1074.3,0.0691899934901888,4.65,1007.15625,0,0,1
0,0,0,1,1,0,1,0,0,0,0,0,1,48.55,48.55,1,0,1,1,0.5,2,48.55,0.9798183652875883,24.275,24.275,0,0,1
0,0,0,42,1,1,1,1,1,0,0,1,1,99.0,4298.45,0,1,2,0,0.023255813953488372,6,4298.45,0.02302620102571259,2.302325581395349,4198.486046511627,1,42,1
0,1,0,51,1,0,1,1,1,0,1,0,1,93.5,4619.55,0,1,2,0,0.019230769230769232,5,4619.55,0.020235686227830018,1.7980769230769231,4530.7125,1,51,1
0,1,1,2,1,0,0,0,0,0,0,0,0,70.4,147.15,1,0,2,0,0.3333333333333333,1,147.15,0.4751940600742491,23.46666666666667,98.10000000000001,0,0,0
1,1,0,1,0,0,0,1,0,0,1,0,0,40.2,40.2,1,0,1,0,0.5,2,40.2,0.9757281553398058,20.1,20.1,0,0,0
0,0,1,32,1,1,0,1,1,1,1,1,0,83.7,2633.3,0,1,1,3,0.030303030303030304,7,2633.3,0.03177314656645029,2.5363636363636366,2553.5030303030308,0,32,1
0,0,0,10,1,0,0,0,0,0,0,0,1,19.85,193.05,0,0,0,1,0.09090909090909091,1,193.05,0.10229322339603195,1.8045454545454547,175.5,0,0,1
0,1,1,67,0,0,0,1,1,1,1,1,1,59.55,4103.9,0,2,1,0,0.014705882352941176,5,4103.9,0.014507052546956077,0.8757352941176471,4043.548529411765,1,134,1
0,1,1,61,1,1,1,1,1,1,1,1,0,115.1,7008.15,0,2,2,3,0.016129032258064516,8,7008.15,0.016421392037550917,1.8564516129032258,6895.115322580645,1,122,1
0,0,0,50,1,1,1,1,1,1,1,1,0,114.35,5791.1,0,1,2,3,0.0196078431372549,8,5791.1,0.01974240776229692,2.242156862745098,5677.549019607844,1,50,1
0,1,0,2,1,0,0,0,0,0,0,0,1,44.6,80.55,1,0,1,3,0.3333333333333333,1,80.55,0.5469037400367873,14.866666666666667,53.7,0,0,2
1,1,0,29,0,0,1,0,1,0,0,1,1,45.0,1228.65,0,0,1,0,0.03333333333333333,3,1228.65,0.03659577928678892,1.5,1187.6950000000002,0,0,1
1,0,0,3,0,0,0,0,1,0,0,1,1,41.15,132.2,1,0,1,0,0.25,2,132.2,0.3089339339339339,10.2875,99.14999999999999,0,0,1
1,0,0,13,1,1,0,1,1,0,1,1,1,106.9,1364.3,1,0,2,0,0.07142857142857142,6,1364.3,0.07829781000512709,7.635714285714286,1266.85,0,0,1
1,1,0,57,1,1,0,1,0,0,0,1,1,89.85,4925.35,0,0,2,0,0.017241379310344827,4,4925.35,0.018238655393952925,1.5491379310344826,4840.430172413793,1,0,1
0,0,0,31,0,0,1,1,0,1,0,1,1,49.85,1520.1,0,2,1,2,0.03125,4,1520.1,0.03277233580961147,1.5578125,1472.596875,0,62,2
0,1,0,45,1,1,1,1,1,1,1,1,0,113.3,5032.25,0,1,2,1,0.021739130434782608,8,5032.25,0.022510306462027518,2.4630434782608694,4922.853260869565,1,45,0
0,1,1,61,1,1,1,1,1,1,1,1,0,88.1,5526.75,0,2,1,1,0.016129032258064516,8,5526.75,0.015937768531500158,1.4209677419354838,5437.608870967742,1,122,0
0,0,0,50,1,1,0,0,0,0,0,0,0,24.9,1195.25,0,2,0,2,0.0196078431372549,2,1195.25,0.02081504702194357,0.48823529411764705,1171.813725490196,0,100,1
1,0,0,19,1,0,1,1,0,1,1,1,1,105.0,2007.25,0,0,2,1,0.05,6,2007.25,0.05228432715050417,5.25,1906.8874999999998,0,0,1
0,0,0,59,1,0,0,0,0,0,0,0,0,19.35,1099.6,1,2,0,1,0.016666666666666666,1,1099.6,0.017581319280392516,0.3225,1081.273333333333,0,118,0
0,1,0,71,1,1,0,0,0,0,0,0,1,24.25,1732.95,0,2,0,3,0.013888888888888888,2,1732.95,0.013985409037169468,0.3368055555555556,1708.8812500000001,0,142,2
1,0,0,16,1,0,0,0,0,1,1,1,1,94.45,1511.2,1,0,2,0,0.058823529411764705,4,1511.2,0.06245866948816294,5.555882352941176,1422.3058823529411,0,0,1
0,1,0,57,1,0,1,1,0,1,0,0,1,59.75,3450.15,0,2,1,0,0.017241379310344827,4,3450.15,0.017313069556524636,1.0301724137931034,3390.664655172414,0,114,1
0,0,0,1,0,0,0,0,0,0,0,0,0,24.8,24.8,1,0,1,2,0.5,0,24.8,0.9612403100775194,12.4,12.4,0,0,1
1,1,0,20,1,1,0,1,0,1,1,1,0,107.05,2172.05,0,0,2,0,0.047619047619047616,6,2172.05,0.049262557235222375,5.097619047619047,2068.6190476190477,0,0,0
0,0,0,1,1,0,0,0,0,0,0,0,0,70.6,70.6,1,0,2,1,0.5,1,70.6,0.9860335195530726,35.3,35.3,0,0,0
0,1,0,5,1,1,0,1,0,1,0,0,1,85.4,401.1,1,0,2,0,0.16666666666666666,4,401.1,0.21238497886097985,14.233333333333334,334.25000000000006,0,0,1
0,1,0,52,1,1,0,1,1,0,1,1,1,105.05,5624.85,1,0,2,0,0.018867924528301886,6,5624.85,0.018672733897988746,1.982075471698113,5518.720754716982,1,0,1
1,1,0,21,1,0,1,1,0,0,0,1,1,64.95,1339.8,0,0,1,2,0.045454545454545456,4,1339.8,0.04844122911694511,2.9522727272727276,1278.9,0,0,2
0,0,0,14,0,0,0,0,1,1,1,1,1,55.0,771.95,0,0,1,0,0.06666666666666667,4,771.95,0.07115596092890872,3.6666666666666665,720.4866666666667,0,0,1
0,0,0,5,1,0,0,1,0,0,0,0,0,50.55,244.75,0,0,1,2,0.16666666666666666,2,244.75,0.2056968463886063,8.424999999999999,203.95833333333334,0,0,1
0,0,0,6,1,0,1,1,0,0,0,0,0,55.15,322.9,0,0,1,1,0.14285714285714285,3,322.9,0.17026860142019143,7.878571428571428,276.7714285714286,0,0,0
0,0,0,10,1,0,0,1,0,0,0,0,0,51.2,498.25,0,0,1,0,0.09090909090909091,2,498.25,0.10255383074611918,4.654545454545455,452.95454545454544,0,0,0
0,0,1,1,1,1,0,0,0,0,0,0,0,25.4,25.4,0,0,0,1,0.5,2,25.4,0.9621212121212122,12.7,12.7,0,0,0
0,0,0,68,1,1,1,0,0,0,0,0,0,54.45,3687.75,0,0,1,1,0.014492753623188406,3,3687.75,0.0147610979329041,0.7891304347826087,3634.304347826087,0,0,0
0,1,1,18,1,0,0,0,1,0,1,1,0,95.15,1779.95,1,0,2,1,0.05263157894736842,4,1779.95,0.0534265420140936,5.007894736842106,1686.2684210526318,0,0,0
0,0,0,22,1,1,0,0,0,0,0,0,1,76.0,1783.6,0,1,2,3,0.043478260869565216,2,1783.6,0.04258657402218985,3.3043478260869565,1706.0521739130434,0,22,2
0,0,0,20,1,0,0,0,0,0,0,0,1,44.35,927.15,0,0,1,0,0.047619047619047616,1,927.15,0.04778322469428433,2.111904761904762,882.9999999999999,0,0,1
0,1,0,1,1,0,0,0,0,0,0,0,0,70.0,70.0,1,0,2,0,0.5,1,70.0,0.9859154929577465,35.0,35.0,0,0,0
1,0,0,8,1,0,0,1,0,0,0,0,1,74.5,606.55,1,0,2,0,0.1111111111111111,2,606.55,0.1226236523742902,8.277777777777779,539.1555555555555,0,0,1
0,0,0,10,1,0,0,0,0,0,0,0,1,44.85,435.4,1,0,1,3,0.09090909090909091,1,435.4,0.10277268560953255,4.077272727272727,395.81818181818176,0,0,2
1,0,0,24,1,1,0,0,0,0,0,0,1,76.1,1712.7,1,0,2,0,0.04,2,1712.7,0.044406839003326135,3.0439999999999996,1644.192,0,0,1
0,0,0,35,1,0,1,1,1,0,0,0,0,61.2,2021.2,0,1,1,1,0.027777777777777776,4,2021.2,0.030264068835921275,1.7000000000000002,1965.0555555555557,0,35,0
0,1,1,23,1,0,0,1,1,1,0,0,0,86.8,1940.8,0,1,2,1,0.041666666666666664,4,1940.8,0.044700793078586876,3.6166666666666667,1859.9333333333334,0,23,0
1,0,0,6,1,0,0,0,0,0,1,1,1,89.35,567.8,0,0,2,0,0.14285714285714285,3,567.8,0.15708509142053445,12.764285714285714,486.68571428571425,0,0,1
0,0,0,12,1,0,0,0,0,0,0,0,0,19.7,220.35,0,0,0,1,0.07692307692307693,1,220.35,0.08899932234018523,1.5153846153846153,203.4,0,0,0
0,0,0,1,1,0,0,0,0,0,0,0,0,20.25,20.25,0,0,0,1,0.5,1,20.25,0.9529411764705882,10.125,10.125,0,0,0
0,1,1,71,1,0,0,0,1,0,0,0,0,76.05,5436.45,0,2,2,0,0.013888888888888888,2,5436.45,0.013986335506533394,1.05625,5360.94375,1,142,0
1,1,0,35,1,1,0,0,1,0,1,1,1,100.8,3437.5,0,0,2,0,0.027777777777777776,5,3437.5,0.029315108332121562,2.8,3342.0138888888887,0,0,1
0,1,1,40,1,1,0,0,1,0,1,1,1,74.55,3015.75,0,0,1,0,0.024390243902439025,5,3015.75,0.024712024529709123,1.818292682926829,2942.1951219512193,0,0,1
0,0,1,1,1,0,1,0,0,0,0,0,1,73.6,73.6,1,0,2,1,0.5,2,73.6,0.9865951742627346,36.8,36.8,0,0,1
0,0,0,23,1,0,0,0,0,0,1,1,1,64.9,1509.8,0,1,1,2,0.041666666666666664,3,1509.8,0.0429573735769129,2.704166666666667,1446.8916666666667,0,23,2
1,0,0,4,1,1,0,0,0,0,1,1,1,95.45,396.1,1,0,2,0,0.2,4,396.1,0.2403676655754218,19.09,316.88000000000005,0,0,1
0,0,0,4,1,0,0,0,1,1,0,1,1,90.4,356.65,0,0,2,0,0.2,4,356.65,0.2527610792674403,18.080000000000002,285.32,0,0,1
0,1,1,68,0,0,0,1,1,1,1,1,0,60.3,4109.0,0,2,1,3,0.014492753623188406,5,4109.0,0.014671532846715327,0.8739130434782608,4049.449275362319,1,136,1
0,0,1,38,1,1,0,1,0,0,0,0,1,81.85,3141.7,0,0,2,1,0.02564102564102564,3,3141.7,0.026044484042383936,2.0987179487179484,3061.1435897435895,0,0,1
0,1,1,52,1,1,0,0,0,0,0,0,0,24.8,1229.1,0,2,0,1,0.018867924528301886,2,1229.1,0.020160962523372086,0.4679245283018868,1205.909433962264,0,104,0
1,1,0,32,1,1,0,0,0,0,0,0,1,74.9,2303.35,1,0,2,0,0.030303030303030304,2,2303.35,0.032503742920997246,2.26969696969697,2233.551515151515,0,0,1
0,1,1,29,1,0,0,0,1,1,1,1,0,75.55,2054.4,0,2,1,1,0.03333333333333333,5,2054.4,0.036756835652427745,2.518333333333333,1985.92,0,58,0
1,1,1,38,1,1,0,1,0,0,1,1,0,101.15,3741.85,0,0,2,0,0.02564102564102564,5,3741.85,0.027024860734467054,2.5935897435897437,3645.905128205128,0,0,0
0,0,1,48,1,1,1,0,1,0,1,1,1,78.75,3682.45,0,1,1,3,0.02040816326530612,6,3682.45,0.02137941332174999,1.6071428571428572,3607.2979591836734,0,48,2
0,0,0,1,1,0,0,0,0,0,0,0,1,19.25,19.25,0,0,0,2,0.5,1,19.25,0.9506172839506173,9.625,9.625,0,0,2
0,0,0,22,1,0,1,0,0,1,0,1,1,89.05,1886.25,0,0,2,0,0.043478260869565216,4,1886.25,0.047185057623526296,3.8717391304347823,1804.2391304347827,0,0,1
0,0,0,43,1,1,1,1,1,1,1,1,0,115.05,4895.1,0,2,2,3,0.022727272727272728,8,4895.1,0.0234982945609771,2.6147727272727272,4783.847727272728,1,86,1
