user_id,tenure,monthly_charges,contract_type,service_count,clv_proxy,senior_citizen,has_partner,digital_engagement,segment_true,treated,base_churn_prob,final_churn_prob,churned,week
U00265,14,97.18241623800421,0,4,1120.57,0,1,2,Persuadable,0,0.8021,0.8021,1,1
U00266,41,65.93050792021126,2,6,3051.58,0,0,2,Sure_Thing,1,0.3454,0.2954,0,1
U00267,16,51.588045159327265,0,2,767.94,0,1,2,Sleeping_Dog,0,0.2662,0.2662,0,1
U00268,29,46.243407620986844,2,8,1429.18,0,1,2,Sure_Thing,1,0.1516,0.1016,0,1
U00269,66,79.44628865794422,1,5,6197.31,0,0,1,Sure_Thing,0,0.3865,0.3865,1,1
U00270,13,72.9222174103534,1,2,882.88,0,0,1,Persuadable,0,0.5789,0.5789,1,1
U00271,11,102.64983498279494,0,2,840.55,0,0,2,Lost_Cause,1,0.6614,0.6414,1,1
U00272,7,93.1979492846878,0,3,775.29,0,0,2,Persuadable,0,0.8699,0.8699,1,1
U00273,2,108.90038922586562,0,4,197.77,0,0,0,Persuadable,0,0.4711,0.4711,1,1
U00274,36,48.969530925079596,2,1,1658.37,1,0,2,Sleeping_Dog,0,0.0774,0.0774,0,1
U00275,29,54.81988278309311,2,1,1438.1,0,0,2,Sleeping_Dog,0,0.0821,0.0821,0,1
U00276,11,108.31645881182008,0,5,1422.13,0,0,2,Persuadable,1,0.8104,0.4104,0,1
U00277,7,107.0987999002871,0,4,897.97,0,1,0,Persuadable,0,0.5577,0.5577,0,1
U00278,62,81.82735885006551,2,6,5564.49,0,1,2,Sure_Thing,1,0.0449,0.01,0,1
U00279,12,104.659862494926,0,2,1380.48,1,1,1,Persuadable,1,0.8045,0.4045,0,1
U00280,24,59.29235547706351,1,3,1491.01,0,0,0,Sleeping_Dog,1,0.0951,0.3951,0,1
U00281,38,45.25849027936974,0,3,1812.26,0,0,2,Sleeping_Dog,1,0.0926,0.3926,1,1
U00282,65,71.27821115761152,2,5,4690.02,0,1,2,Sure_Thing,0,0.3014,0.3014,0,1
U00283,36,55.36121503278781,2,8,2574.88,0,1,1,Sure_Thing,1,0.003,0.01,0,1
U00284,43,75.11548396213766,2,8,3445.28,0,0,1,Sure_Thing,0,0.1277,0.1277,0,1
U00285,42,67.00269591566983,2,8,2966.79,0,0,1,Sure_Thing,0,0.0958,0.0958,0,1
U00286,70,54.89215523405587,2,5,4737.62,0,1,2,Sure_Thing,0,0.0868,0.0868,0,1
U00287,12,66.75969823562974,1,2,859.64,1,1,1,Persuadable,0,0.7968,0.7968,0,1
U00288,71,74.32499708335695,1,6,5367.13,1,0,2,Sure_Thing,1,0.3209,0.2709,0,1
U00289,32,73.39720797738468,2,6,2671.03,0,1,2,Sure_Thing,1,0.2923,0.2423,0,1
U00290,56,82.36401803644327,2,6,5197.75,0,1,2,Sure_Thing,1,0.1171,0.0671,0,1
U00291,35,41.22561422611293,1,3,1324.7,0,1,1,Sleeping_Dog,1,0.241,0.541,1,1
U00292,40,80.9788135605315,2,5,3443.91,0,1,1,Sure_Thing,1,0.2391,0.1891,0,1
U00293,32,56.425986850940006,1,5,1998.55,0,0,0,Sure_Thing,1,0.2883,0.2383,0,1
U00294,15,71.12485781883312,0,5,1172.9,0,0,2,Persuadable,1,0.9588,0.5588,0,1
U00295,60,62.58492029599117,1,6,3880.91,0,1,2,Sure_Thing,0,0.1069,0.1069,0,1
U00296,39,32.44219365656657,2,2,1355.61,0,1,1,Sleeping_Dog,1,0.1289,0.4289,1,1
U00297,65,66.36923128636913,1,8,4630.49,0,1,1,Sure_Thing,0,0.367,0.367,0,1
U00298,15,102.19042994198432,0,4,1510.06,0,0,0,Persuadable,0,0.6238,0.6238,1,1
U00299,27,50.44453517675605,2,1,1289.82,0,0,2,Sleeping_Dog,1,0.3803,0.6803,1,1
U00300,42,55.4990015311552,0,2,2157.31,1,0,1,Sleeping_Dog,1,0.3762,0.6762,1,1
U00301,4,91.99576450583706,0,2,429.8,0,0,1,Persuadable,0,0.8406,0.8406,1,1
U00302,50,79.73548209358502,1,7,4454.53,0,1,2,Sure_Thing,0,0.1564,0.1564,0,1
U00303,4,100.64981917677899,0,1,251.03,0,0,0,Lost_Cause,1,0.8502,0.8302,0,1
U00304,29,41.42103630640054,1,1,1213.46,0,1,1,Sleeping_Dog,0,0.4391,0.4391,1,1
U00305,1,84.89295630578013,0,2,68.6,0,0,1,Persuadable,1,0.8217,0.4217,1,1
U00306,35,55.103357223270294,1,2,1975.84,0,0,1,Sleeping_Dog,1,0.0813,0.3813,1,1
U00307,7,114.83245899998104,0,2,661.32,1,1,2,Lost_Cause,1,0.7419,0.7219,1,1
U00308,52,76.54766660459414,2,7,4007.06,1,1,0,Sure_Thing,0,0.1458,0.1458,0,1
U00309,10,103.64338386078988,0,1,768.83,0,1,0,Lost_Cause,1,0.9288,0.9088,1,1
U00310,1,104.73971211912152,0,2,93.84,0,0,1,Lost_Cause,1,0.9163,0.8963,1,1
U00311,12,90.17500054963229,1,4,1287.11,0,1,0,Persuadable,0,0.7874,0.7874,1,1
U00312,8,92.36463806972456,1,2,764.21,0,1,2,Persuadable,0,0.6258,0.6258,1,1
U00313,1,94.91278698682711,0,2,82.69,0,0,2,Lost_Cause,1,0.7547,0.7347,0,1
U00314,14,93.87269161512131,0,2,1087.34,0,0,2,Persuadable,0,0.5504,0.5504,0,1
U00315,39,45.163815465758496,1,7,1774.98,0,0,0,Sure_Thing,1,0.0846,0.0346,0,1
U00316,68,74.9075819146388,2,8,5927.33,0,1,1,Sure_Thing,0,0.3255,0.3255,1,1
U00317,20,35.020439771697205,1,1,664.9,0,0,0,Sleeping_Dog,0,0.1317,0.1317,0,1
U00318,31,62.5378141860199,0,1,2091.7,0,1,2,Sleeping_Dog,1,0.0611,0.3611,0,1
U00319,17,42.89126637995883,2,3,680.46,0,0,0,Sleeping_Dog,0,0.2821,0.2821,0,1
U00320,51,65.09565711548903,2,7,3509.57,0,0,1,Sure_Thing,0,0.1042,0.1042,0,1
U00321,4,108.83394675021803,0,2,343.63,0,1,1,Lost_Cause,0,0.9418,0.9418,1,1
U00322,11,104.98030360989547,0,2,712.97,0,0,1,Lost_Cause,0,0.8625,0.8625,1,1
U00323,3,97.74126715419712,0,3,177.49,1,1,1,Lost_Cause,1,0.9113,0.8913,1,1
U00324,51,52.81374761781151,1,8,2699.21,0,1,0,Sure_Thing,1,0.1382,0.0882,0,1
U00325,7,75.53775217015686,0,1,332.32,0,1,1,Lost_Cause,0,0.9231,0.9231,0,1
U00326,7,108.94296251897055,0,3,638.42,0,0,2,Lost_Cause,1,0.4696,0.4496,1,1
U00327,3,96.45840117297915,0,2,226.26,0,0,2,Lost_Cause,1,0.9347,0.9147,1,1
U00328,11,95.01491165941093,0,5,1046.57,0,0,1,Persuadable,1,0.7046,0.3046,0,1
U00329,40,49.99552089131699,1,2,2032.99,0,1,2,Sleeping_Dog,1,0.0827,0.3827,0,1
U00330,1,69.39405649742436,1,5,73.07,0,0,0,Persuadable,0,0.7033,0.7033,1,1
U00331,10,78.5480941363718,0,3,765.77,0,1,1,Persuadable,1,0.3632,0.01,0,1
U00332,1,86.80493961204648,0,1,73.36,0,1,2,Lost_Cause,0,0.8163,0.8163,0,1
U00333,40,55.214392504621145,0,2,2342.58,0,1,1,Sleeping_Dog,1,0.0546,0.3546,1,1
U00334,5,91.69529799799473,0,2,278.59,0,0,1,Lost_Cause,0,0.8063,0.8063,0,1
U00335,41,80.62236717721001,2,8,3869.87,0,1,2,Sure_Thing,0,0.2524,0.2524,0,1
U00336,34,81.17300508675199,2,5,2868.59,0,1,1,Sure_Thing,1,0.2131,0.1631,0,1
U00337,53,81.98928438066173,1,6,4974.12,0,0,0,Sure_Thing,1,0.052,0.01,0,1
U00338,1,110.56376864944772,0,1,66.99,0,1,0,Lost_Cause,0,0.8132,0.8132,1,1
U00339,69,54.83564186922703,2,4,4155.69,0,0,2,Sure_Thing,0,0.635,0.635,1,1
U00340,5,76.46529395623901,0,3,323.41,0,0,0,Persuadable,0,0.5692,0.5692,0,1
U00341,45,36.682190957769166,1,1,1592.52,0,1,1,Sleeping_Dog,0,0.526,0.526,0,1
U00342,1,109.40597160781141,0,3,101.08,0,0,1,Persuadable,0,0.91,0.91,1,1
U00343,9,76.2401189238726,0,2,614.45,0,1,2,Lost_Cause,0,0.9223,0.9223,1,1
U00344,10,85.28441941798594,0,3,589.08,0,1,2,Lost_Cause,0,0.8265,0.8265,0,1
U00345,42,44.83039851883496,0,3,1806.84,0,0,1,Sleeping_Dog,1,0.3062,0.6062,1,1
U00346,3,81.22039775579381,0,2,165.31,0,1,1,Lost_Cause,0,0.5994,0.5994,1,1
U00347,2,77.00670355286312,0,4,181.66,0,1,2,Persuadable,0,0.6551,0.6551,1,1
U00348,37,51.49989906993291,1,3,2042.54,0,1,2,Sleeping_Dog,1,0.0797,0.3797,1,1
U00349,32,61.123662808926184,2,3,1896.33,0,1,0,Sleeping_Dog,1,0.0864,0.3864,1,1
U00350,67,53.33253020105114,2,5,4342.88,0,1,2,Sure_Thing,1,0.0753,0.0253,0,1
U00351,9,104.65003653083997,0,4,1038.43,1,1,2,Persuadable,0,0.5683,0.5683,1,1
U00352,11,98.03750457047911,0,4,1073.54,0,1,1,Persuadable,0,0.6941,0.6941,1,1
U00353,2,104.84304473493398,0,3,176.83,0,0,2,Lost_Cause,1,0.8123,0.7923,1,1
U00354,5,113.763992973599,0,1,401.43,0,1,0,Lost_Cause,1,0.991,0.971,1,1
U00355,9,108.79608723904732,0,3,782.07,1,0,1,Lost_Cause,1,0.5209,0.5009,0,1
U00356,1,76.72335469468018,0,5,88.63,0,1,1,Persuadable,0,0.4279,0.4279,1,1
U00357,3,89.25371223497837,0,5,312.59,0,0,1,Persuadable,1,0.5061,0.1061,0,1
U00358,39,58.74522294914691,2,1,2337.81,0,1,2,Sleeping_Dog,1,0.2466,0.5466,1,1
U00359,41,55.209767343649894,2,2,2070.97,1,1,1,Sleeping_Dog,0,0.1778,0.1778,0,1
U00360,14,73.77669522480986,0,2,1035.56,0,0,2,Persuadable,0,0.4229,0.4229,0,1
U00361,8,92.86863843982505,0,3,655.65,0,0,2,Lost_Cause,0,0.9616,0.9616,1,1
U00362,24,77.18194108329676,2,6,2077.82,0,1,1,Sure_Thing,1,0.2154,0.1654,0,1
U00363,27,55.346090655119376,2,7,1634.8,0,1,2,Sure_Thing,0,0.2778,0.2778,0,1
U00364,13,79.0425273852021,0,2,1085.41,0,1,2,Persuadable,0,0.7433,0.7433,1,1
U00365,21,64.49895867905332,0,3,1435.45,0,0,1,Sleeping_Dog,1,0.0815,0.3815,0,1
U00366,46,51.144328496059,1,1,2408.17,0,1,0,Sleeping_Dog,1,0.2949,0.5949,1,1
U00367,7,81.19208159813059,0,2,485.75,1,1,1,Persuadable,0,0.7682,0.7682,0,1
U00368,5,87.2265742607869,0,2,508.08,0,1,1,Persuadable,1,0.8422,0.4422,0,1
U00369,11,74.35865757156422,0,4,730.13,0,1,1,Persuadable,1,0.7037,0.3037,0,1
U00370,60,57.89766031416634,2,4,3777.81,0,0,1,Sure_Thing,0,0.1301,0.1301,0,1
U00371,32,56.67399689817634,1,2,1821.72,0,1,2,Sleeping_Dog,1,0.3835,0.6835,1,1
U00372,69,52.614455661876356,1,7,3787.57,1,0,2,Sure_Thing,1,0.1264,0.0764,1,1
U00373,42,81.5914745782556,1,4,3688.36,1,1,1,Sure_Thing,0,0.2416,0.2416,0,1
U00374,22,46.7901126882093,0,3,965.1,0,1,2,Sleeping_Dog,0,0.3039,0.3039,0,1
U00375,55,53.818581230991704,1,4,3029.46,1,1,0,Sure_Thing,0,0.1982,0.1982,0,1
U00376,51,66.18363354885805,2,5,3836.92,0,0,1,Sure_Thing,0,0.216,0.216,1,1
U00377,15,100.33272747243839,0,2,1779.26,0,0,0,Persuadable,0,0.7968,0.7968,1,1
U00378,5,83.54696568973841,0,1,352.71,0,1,1,Lost_Cause,0,0.7072,0.7072,1,1
U00379,42,70.84858146954693,1,6,2989.65,0,0,2,Sure_Thing,1,0.2249,0.1749,0,1
U00380,4,93.04073950184294,1,2,428.38,0,0,2,Persuadable,0,0.5683,0.5683,1,1
U00381,36,33.36437544764417,0,3,1104.94,0,1,2,Sleeping_Dog,0,0.3155,0.3155,0,1
U00382,7,105.9174440520336,0,2,854.67,0,1,2,Persuadable,1,0.5716,0.1716,0,1
U00383,7,92.12451832205767,0,1,556.79,0,0,1,Lost_Cause,0,0.7568,0.7568,1,1
U00384,26,44.922344944887804,0,2,1194.49,0,0,1,Sleeping_Dog,1,0.1992,0.4992,0,1
U00385,71,64.68074270348801,1,4,5790.75,0,1,1,Sure_Thing,0,0.0612,0.0612,0,1
U00386,5,96.98130286457501,1,4,575.68,0,1,2,Persuadable,1,0.446,0.046,0,1
U00387,54,68.60747575847046,1,6,3842.6,0,0,0,Sure_Thing,0,0.4072,0.4072,0,1
U00388,52,68.27788274276742,1,7,4550.07,0,1,1,Sure_Thing,1,0.2799,0.2299,0,1
U00389,6,95.68517135334804,0,1,445.65,0,0,2,Lost_Cause,0,0.718,0.718,0,1
U00390,29,72.00019031503066,2,6,2598.88,1,1,2,Sure_Thing,1,0.4715,0.4215,1,1
U00391,10,102.0868855834123,0,3,791.03,0,1,2,Lost_Cause,1,0.6383,0.6183,1,1
U00392,7,78.96325559296982,0,3,405.8,1,0,2,Lost_Cause,1,0.8541,0.8341,1,1
U00393,43,33.29687297839505,0,2,1299.44,1,0,1,Sleeping_Dog,0,0.3378,0.3378,1,1
U00394,14,70.70066964867493,1,4,861.4,0,0,2,Persuadable,0,0.6996,0.6996,1,1
U00395,6,71.06126808592136,0,5,383.26,0,1,0,Persuadable,1,0.855,0.455,1,1
U00396,24,50.0310238377634,0,2,1213.08,0,1,0,Sleeping_Dog,1,0.1094,0.4094,1,1
U00397,7,69.48457936331555,0,4,568.33,0,0,1,Persuadable,1,0.5325,0.1325,0,1
U00398,53,45.25869393502612,1,6,2631.71,1,0,1,Sure_Thing,0,0.3492,0.3492,1,1
U00399,16,77.02961472109709,0,2,1450.08,0,0,2,Persuadable,1,0.6511,0.2511,0,1
U00400,8,101.95431038658927,0,1,542.68,0,1,1,Lost_Cause,0,0.5995,0.5995,1,1
U00401,9,105.43105130818354,0,5,1122.97,0,1,1,Persuadable,0,0.9262,0.9262,1,1
U00402,4,96.92703958663728,0,2,286.79,0,1,0,Lost_Cause,1,0.9544,0.9344,0,1
U00403,5,92.32472230709594,0,5,541.13,0,1,0,Persuadable,1,0.7155,0.3155,0,1
U00404,2,90.52952036575999,0,2,127.82,0,1,2,Lost_Cause,1,0.8435,0.8235,1,1
U00405,67,71.4496330621086,1,5,5450.1,0,1,2,Sure_Thing,0,0.1229,0.1229,0,1
U00406,3,87.48888714341197,0,5,232.55,0,0,2,Persuadable,1,0.6695,0.2695,0,1
U00407,10,112.19080069911664,0,2,937.76,1,0,2,Lost_Cause,1,0.8918,0.8718,0,1
U00408,36,69.43271673869398,2,8,2675.44,0,1,0,Sure_Thing,0,0.1533,0.1533,0,1
U00409,9,83.73121646684447,0,1,607.18,0,0,0,Lost_Cause,1,0.8544,0.8344,1,1
U00410,9,94.56044922953372,0,2,875.84,0,0,0,Persuadable,0,0.6935,0.6935,1,1
U00411,1,100.01531025546342,0,5,109.91,0,1,0,Persuadable,0,0.7235,0.7235,0,1
U00412,10,90.63322946841289,0,4,1058.07,0,0,1,Persuadable,1,0.7179,0.3179,0,1
U00413,33,49.066316931534764,2,4,2068.3,0,0,0,Sure_Thing,1,0.0448,0.01,0,1
U00414,6,98.2434504788621,0,1,442.81,1,0,2,Lost_Cause,1,0.7091,0.6891,1,1
U00415,11,105.38717879340739,1,5,1076.35,1,1,0,Persuadable,0,0.8425,0.8425,1,1
U00416,17,94.20137646059618,1,3,1440.5,0,1,0,Persuadable,1,0.8281,0.4281,0,1
U00417,41,35.79758998428436,2,3,1403.76,0,0,2,Sleeping_Dog,0,0.3992,0.3992,1,1
U00418,4,73.6266921018236,1,5,318.16,0,1,2,Persuadable,0,0.7772,0.7772,1,1
U00419,29,55.32348686338925,0,1,1544.83,0,1,0,Sleeping_Dog,1,0.1136,0.4136,0,1
U00420,14,76.7529321992079,1,4,1205.54,0,1,2,Persuadable,1,0.7025,0.3025,1,1
U00421,30,55.664505852802314,0,1,1567.08,1,0,2,Sleeping_Dog,1,0.1492,0.4492,0,1
U00422,15,99.55182280620076,0,2,1630.35,0,1,0,Persuadable,0,0.8025,0.8025,1,1
U00423,6,111.66124956228862,0,1,436.15,1,0,0,Lost_Cause,0,0.9027,0.9027,1,1
U00424,25,80.51952477970536,2,5,2376.34,0,1,1,Sure_Thing,1,0.3378,0.2878,1,1
U00425,4,98.16691217025581,0,2,253.15,0,1,0,Lost_Cause,1,0.9514,0.9314,1,1
U00426,8,104.46137336002158,1,3,893.97,0,1,1,Persuadable,1,0.6096,0.2096,0,1
U00427,46,51.78488879136992,1,2,2418.2,0,0,0,Sleeping_Dog,0,0.6061,0.6061,1,1
U00428,26,57.77066892835808,1,6,1934.91,0,0,1,Sure_Thing,1,0.3328,0.2828,1,1
U00429,15,91.88808093372612,0,5,1203.84,1,0,0,Persuadable,0,0.4003,0.4003,1,1
U00430,19,53.0526268738037,1,2,926.56,0,0,0,Sleeping_Dog,1,0.1445,0.4445,0,1
U00431,51,66.19092475150832,1,5,4076.36,0,1,2,Sure_Thing,1,0.1204,0.0704,0,1
U00432,4,82.76040137992081,0,1,228.68,0,0,2,Lost_Cause,1,0.6837,0.6637,1,1
U00433,46,75.20447808491272,1,5,4159.65,0,0,2,Sure_Thing,1,0.0155,0.01,0,1
U00434,5,86.53559915593536,0,4,376.8,0,1,0,Persuadable,1,0.8809,0.4809,0,1
U00435,3,100.50983511613211,0,1,248.59,0,0,2,Lost_Cause,0,0.8952,0.8952,1,1
U00436,35,30.45530499132361,0,2,1154.72,0,0,1,Sleeping_Dog,0,0.369,0.369,1,1
U00437,4,101.33102345005491,0,3,300.72,0,1,2,Lost_Cause,0,0.5277,0.5277,1,1
U00438,11,89.06919115058056,0,3,615.31,0,1,0,Lost_Cause,1,0.6384,0.6184,1,1
U00439,3,102.90867771297357,0,1,193.72,0,1,1,Lost_Cause,0,0.8502,0.8502,1,1
U00440,11,91.72936847411985,0,1,676.57,0,0,0,Lost_Cause,1,0.9639,0.9439,1,1
U00441,10,97.55585462101982,0,4,1150.41,1,1,0,Persuadable,0,0.7631,0.7631,1,1
U00442,59,63.84480622371202,2,6,4450.09,0,1,1,Sure_Thing,1,0.2313,0.1813,1,1
U00443,53,50.91598069623524,1,7,2782.71,1,1,1,Sure_Thing,0,0.3319,0.3319,0,1
U00444,8,66.9020611573203,0,2,628.68,0,1,0,Persuadable,1,0.8161,0.4161,1,1
U00445,65,57.826018642608226,2,8,4593.95,0,0,1,Sure_Thing,0,0.1415,0.1415,1,1
U00446,29,47.07587112666385,0,2,1233.99,0,1,0,Sleeping_Dog,1,0.1222,0.4222,0,1
U00447,19,63.121245587336745,1,3,1267.58,0,1,1,Sleeping_Dog,0,0.3525,0.3525,1,1
U00448,19,51.814796585993946,2,2,932.25,0,0,1,Sleeping_Dog,1,0.1418,0.4418,0,1
U00449,26,71.8267691477019,1,6,2098.2,0,1,2,Sure_Thing,0,0.0671,0.0671,0,1
U00450,41,46.65098658705198,1,5,2432.38,0,1,1,Sure_Thing,1,0.3059,0.2559,1,1
U00451,48,55.020262006748695,2,4,3355.0,0,0,1,Sure_Thing,1,0.1327,0.0827,0,1
U00452,8,94.48989945143424,0,3,556.06,0,0,1,Lost_Cause,0,0.8044,0.8044,1,1
U00453,16,55.56230791774312,1,3,843.53,0,1,0,Sleeping_Dog,0,0.1089,0.1089,0,1
U00454,56,45.19274704594676,1,5,3079.96,1,0,2,Sure_Thing,1,0.1903,0.1403,1,1
U00455,44,61.61410082257719,0,3,2481.23,0,1,1,Sleeping_Dog,0,0.1416,0.1416,0,1
U00456,55,83.28782834234292,1,7,5709.36,0,0,2,Sure_Thing,0,0.2977,0.2977,0,1
U00457,56,60.539812421819065,2,6,3786.94,0,1,0,Sure_Thing,0,0.0247,0.0247,0,1
U00458,47,44.17263656743797,1,2,1978.0,0,0,2,Sleeping_Dog,1,0.2066,0.5066,1,1
U00459,17,65.53245611459246,0,5,1336.23,0,1,2,Persuadable,1,0.6152,0.2152,0,1
U00460,1,88.48429001873257,0,1,72.32,0,0,1,Lost_Cause,1,0.807,0.787,0,1
U00461,14,62.983358614951946,1,3,923.89,0,1,1,Sleeping_Dog,1,0.2152,0.5152,1,1
U00462,37,84.1881595313542,2,8,4033.31,0,1,1,Sure_Thing,0,0.1203,0.1203,0,1
U00463,50,62.96587360557121,1,6,3913.78,0,0,1,Sure_Thing,0,0.3011,0.3011,0,1
U00464,15,91.32515415274739,0,3,1227.87,0,1,2,Persuadable,1,0.6329,0.2329,0,1
U00465,34,54.99360524483361,2,4,2307.03,0,1,2,Sure_Thing,1,0.1377,0.0877,0,1
U00466,31,31.629686719457972,0,3,1036.19,0,0,1,Sleeping_Dog,1,0.069,0.369,0,1
U00467,30,57.50369982269446,2,7,1896.1,0,0,0,Sure_Thing,1,0.2108,0.1608,0,1
U00468,45,36.39247386150962,1,1,1718.4,0,1,2,Sleeping_Dog,0,0.2239,0.2239,1,1
U00469,24,78.24214017299082,1,7,1946.42,0,0,0,Sure_Thing,1,0.0344,0.01,0,1
U00470,4,69.0923810365481,0,2,228.48,0,1,1,Persuadable,1,0.4192,0.0192,0,1
U00471,8,86.94315272188058,0,3,460.21,0,1,1,Lost_Cause,1,0.7748,0.7548,1,1
U00472,44,68.35899874432201,2,6,3064.54,1,0,2,Sure_Thing,0,0.3175,0.3175,0,1
U00473,56,70.16818914469111,2,4,5052.66,0,1,1,Sure_Thing,1,0.0342,0.01,0,1
U00474,34,42.39183276784054,2,3,1305.6,0,0,1,Sleeping_Dog,1,0.4575,0.7575,1,1
U00475,41,59.56056724578977,2,3,2414.38,0,1,0,Sleeping_Dog,0,0.3962,0.3962,0,1
U00476,12,42.449994022181144,2,2,511.64,0,1,0,Sleeping_Dog,0,0.2261,0.2261,1,1
U00477,6,84.98169840407351,0,3,431.24,0,1,0,Persuadable,1,0.6625,0.2625,0,1
U00478,17,58.506676868636944,2,1,974.8,0,0,0,Sleeping_Dog,0,0.3522,0.3522,0,1
U00479,5,92.10425726270948,0,4,398.45,0,0,2,Persuadable,0,0.6288,0.6288,0,1
U00480,17,58.66113828603496,1,3,1034.44,1,0,1,Sleeping_Dog,1,0.2761,0.5761,1,1
U00481,50,83.27718487693133,1,8,5303.11,1,0,0,Sure_Thing,1,0.3745,0.3245,0,1
U00482,61,80.41010673415487,2,5,5858.37,0,1,2,Sure_Thing,1,0.1555,0.1055,0,1
U00483,38,74.31970470450646,1,6,2991.14,0,0,1,Sure_Thing,1,0.1878,0.1378,0,1
U00484,6,66.4637050218136,0,5,407.43,1,1,2,Persuadable,0,0.7146,0.7146,0,1
U00485,9,112.44464331424201,0,1,768.95,0,1,2,Lost_Cause,1,0.9351,0.9151,1,1
U00486,1,96.01155638585925,0,3,80.99,0,1,2,Lost_Cause,0,0.7519,0.7519,0,1
U00487,61,52.99663570547657,2,7,3363.24,0,0,0,Sure_Thing,1,0.1066,0.0566,0,1
U00488,57,79.17376276071579,1,5,5062.53,0,0,2,Sure_Thing,1,0.0562,0.01,0,1
U00489,40,45.75820637829319,2,3,1965.25,0,1,2,Sleeping_Dog,1,0.1217,0.4217,0,1
U00490,7,111.35235606042593,0,1,656.2,0,1,1,Lost_Cause,0,0.9611,0.9611,1,1
U00491,8,91.3616714177177,0,3,589.01,0,0,0,Lost_Cause,1,0.6647,0.6447,0,1
U00492,61,83.82475331376045,2,5,5116.79,0,0,2,Sure_Thing,1,0.1405,0.0905,0,1
U00493,45,56.73535526431215,1,8,2902.92,0,0,1,Sure_Thing,0,0.4036,0.4036,1,1
U00494,33,74.71062688373368,1,7,2944.39,0,1,2,Sure_Thing,1,0.1246,0.0746,0,1
U00495,3,95.42776789622025,0,1,230.3,0,0,0,Lost_Cause,1,0.9557,0.9357,1,1
U00496,30,34.358979843288935,1,3,1008.33,0,1,2,Sleeping_Dog,0,0.2936,0.2936,0,1
U00497,27,64.84142011261538,2,5,2046.42,0,0,1,Sure_Thing,1,0.1675,0.1175,0,1
U00498,54,51.31618803434202,2,8,2830.66,0,1,2,Sure_Thing,0,0.3751,0.3751,0,1
U00499,25,69.68559707702215,1,5,1893.51,1,0,1,Sure_Thing,1,0.1559,0.1059,0,1
U00000,40,42.44283272290167,2,3,1817.45,0,0,1,Sleeping_Dog,0,0.3623,0.3623,0,2
U00001,3,113.29466023515184,0,2,220.52,0,1,0,Lost_Cause,0,0.6732,0.6732,1,2
U00002,10,96.7552973660188,0,4,867.23,0,1,1,Persuadable,1,0.8013,0.4013,0,2
U00003,31,43.351115680384964,0,2,1341.16,0,0,0,Sleeping_Dog,0,0.4907,0.4907,0,2
U00004,3,85.5231985606347,0,1,227.53,0,0,1,Lost_Cause,1,0.8359,0.8159,1,2
U00005,42,63.01937408951807,0,3,2466.8,0,1,2,Sleeping_Dog,1,0.3288,0.6288,1,2
U00006,58,83.52577788162887,2,4,4874.85,0,0,2,Sure_Thing,0,0.5239,0.5239,1,2
U00007,11,92.42497351574684,0,3,788.33,1,1,2,Lost_Cause,0,0.8788,0.8788,1,2
U00008,45,61.88471229858492,0,1,3011.66,0,1,2,Sleeping_Dog,0,0.4549,0.4549,0,2
U00009,68,80.08405050616153,2,5,5706.12,0,1,2,Sure_Thing,0,0.1926,0.1926,0,2
U00010,3,73.43847265243225,1,2,230.11,1,0,1,Persuadable,1,0.5967,0.1967,0,2
U00011,43,53.84442717164529,2,4,2465.54,0,0,2,Sure_Thing,1,0.0734,0.0234,0,2
U00012,57,50.92306459105458,2,5,3593.74,0,0,1,Sure_Thing,1,0.2107,0.1607,0,2
U00013,64,68.64384153127924,1,5,4426.4,0,1,2,Sure_Thing,0,0.2026,0.2026,0,2
U00014,11,96.88894546962621,0,3,797.59,0,0,1,Lost_Cause,1,0.7527,0.7327,0,2
U00015,3,87.98670063309154,0,3,233.21,0,1,0,Lost_Cause,1,0.7377,0.7177,0,2
U00016,17,60.96388527164712,1,2,1109.59,0,1,2,Sleeping_Dog,0,0.1844,0.1844,0,2
U00017,13,90.34763211430305,0,4,1337.07,0,0,2,Persuadable,1,0.693,0.293,0,2
U00018,35,49.72457694346441,2,7,1854.03,0,1,0,Sure_Thing,1,0.3297,0.2797,0,2
U00019,17,85.72991385369097,1,2,1608.17,0,0,2,Persuadable,1,0.9264,0.5264,1,2
U00020,4,94.65069113330216,0,2,421.25,0,0,2,Persuadable,1,0.5535,0.1535,1,2
U00021,14,106.03034276041177,0,3,1548.08,0,1,2,Persuadable,1,0.4855,0.0855,0,2
U00022,46,40.77339432099763,1,3,1884.75,0,0,1,Sleeping_Dog,0,0.1852,0.1852,0,2
U00023,6,75.86893139676828,0,3,362.49,1,0,0,Lost_Cause,1,0.7343,0.7143,0,2
U00024,12,31.74701414436088,1,1,391.47,0,1,2,Sleeping_Dog,0,0.2041,0.2041,0,2
U00025,44,62.876358777206406,1,2,2875.25,1,1,2,Sleeping_Dog,0,0.0284,0.0284,1,2
U00026,17,70.85707220107577,0,4,1003.88,0,1,1,Persuadable,1,0.5795,0.1795,0,2
U00027,39,82.63899284848225,2,5,3831.02,0,1,1,Sure_Thing,1,0.0605,0.0105,0,2
U00028,6,92.49135884908262,0,1,437.62,0,0,2,Lost_Cause,1,0.7977,0.7777,1,2
U00029,71,53.10045779590385,2,7,3854.78,0,0,2,Sure_Thing,0,0.2998,0.2998,0,2
